Event Id,Event Date,Location,Country,Aircraft Category,Make,Model,Number of Engines,Engine Type,Injury Severity,Aircraft Damage,Purpose of Flight,Weather Condition,Broad Phase of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured
20001214X43838,07/16/1983,"ROSAMOND, CA",United States,,BELLANCA,8GCBC,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43838,07/16/1983,"ROSAMOND, CA",United States,,PIPER,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43819,07/16/1983,"COLUMBIA, CA",United States,,PIPER,PA-28,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001214X43818,07/16/1983,"AUBURN, CA",United States,,PIPER,PA-28,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43798,07/16/1983,"FULLERTON, CA",United States,,BEECH,B-35,1.0,Reciprocating,Incident,Minor,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43775,07/16/1983,"GRASS VALLEY, CA",United States,,CESSNA,177,1.0,Reciprocating,Fatal(3),Destroyed,Personal,VMC,LANDING,3.0,0.0,0.0,0.0
20001214X43712,07/16/1983,"BURLINGTON, CO",United States,,CESSNA,188A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43679,07/16/1983,"TRAVERSE CITY, MI",United States,,CESSNA,210L,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,4.0
20001214X43678,07/16/1983,"SPRINGFIELD, MN",United States,,CESSNA,188-B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43622,07/16/1983,"SLEDGE, MS",United States,,GRUMMAN,G-164A,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43619,07/16/1983,"ORANGE CITY, VA",United States,,CESSNA,182Q,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43590,07/16/1983,"FT. WASHINGTON, MD",United States,,PIPER,PA-32-300,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,LANDING,0.0,0.0,3.0,0.0
20001214X43924,07/15/1983,"CANANDAIGUA, NY",United States,,CHAMPION,7GCBC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43884,07/15/1983,"SUPERIOR, NE",United States,,CESSNA,172,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43817,07/15/1983,"MESA, AZ",United States,,HUGHES,269,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001214X43816,07/15/1983,"PAYSON, AZ",United States,,CESSNA,172,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,0.0,0.0,1.0,3.0
20001214X43711,07/15/1983,"THOMPSON, ND",United States,,WEATHERLY,201B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43675,07/15/1983,"STANWOOD, MI",United States,,CESSNA,175A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43585,07/15/1983,"JACKSONVILLE, AL",United States,,AERO COMMANDER,680,2.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,APPROACH,0.0,0.0,0.0,1.0
20001214X43556,07/15/1983,"SOLDOTNA, AK",United States,,PIPER,J-3,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43923,07/14/1983,"POESTENKILL, NY",United States,,CESSNA,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43920,07/14/1983,"ATLANTIC CITY, NJ",United States,,CESSNA,150M,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAXI,0.0,0.0,0.0,1.0
20001214X43908,07/14/1983,"MOOSE RIVER, ME",United States,,CESSNA,172L,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,LANDING,0.0,0.0,3.0,1.0
20001214X43793,07/14/1983,"BIGGS, CA",United States,,SIKORSKY,S-58,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,TAKEOFF,0.0,1.0,0.0,0.0
20001214X43710,07/14/1983,"INTERIOR, SD",United States,,BELL,47J-2A,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,CRUISE,0.0,0.0,0.0,3.0
20001214X43674,07/14/1983,"GRAND HAVEN, MI",United States,,J. ROBERTS,PITTS SPECIAL,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,0.0,1.0,0.0,0.0
20001214X43655,07/14/1983,"PYLMOUTH, IN",United States,,EIPPER,MX-2,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,0.0,0.0,1.0,1.0
20001214X43617,07/14/1983,"BRANDYWINE, MD",United States,,ENSTROM,F28C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43947,07/13/1983,"MULLAN, ID",United States,,CESSNA,170,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,2.0
20001214X43922,07/13/1983,"WEST KINGSTON, RI",United States,,GRUMMAN AMERICAN,AA-5,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43921,07/13/1983,"COLTS NECK, NJ",United States,,CESSNA,172N,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43883,07/13/1983,"EDGAR, NE",United States,,CESSNA,A188B,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43850,07/13/1983,"JUPITER, FL",United States,,PIPER,PA-32,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43774,07/13/1983,"FONTANA, CA",United States,,BELLANCA,7KCAB,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001214X43753,07/13/1983,"LONGVIEW, TX",United States,,BEECH,C23,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,IMC,APPROACH,0.0,0.0,0.0,2.0
20001214X43709,07/13/1983,"CARTHAGE, SD",United States,,CESSNA,T188C,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43681,07/13/1983,"MASON, MI",United States,,PIPER,PA-20,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43570,07/13/1983,"STERLING, AK",United States,,Champion,7ECA,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43882,07/12/1983,"FARRAGUT, IA",United States,,PIPER,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43861,07/12/1983,"SHELTON, NE",United States,,CESSNA,188B,1.0,Reciprocating,Fatal(1),Destroyed,Aerial Application,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001214X43814,07/12/1983,"BUCKEYE, AZ",United States,,GRUMMAN,G-164A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,0.0,1.0,0.0
20001214X43797,07/12/1983,"POINT MUGU, CA",United States,,CONVAIR,440,2.0,Reciprocating,Incident,Minor,Unknown,VMC,CLIMB,0.0,0.0,0.0,8.0
20001214X43749,07/12/1983,"LUBBOCK, TX",United States,,CESSNA,180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43683,07/12/1983,"ALPENA, MI",United States,,CESSNA,172,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43616,07/12/1983,"MUSCLE SHOALS, AL",United States,,CESSNA,150M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,GO-AROUND,0.0,0.0,0.0,1.0
20001214X43615,07/12/1983,"N. MYRTLE BEACH, SC",United States,,CESSNA,305A,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001214X43584,07/12/1983,"ELLENWOOD, GA",United States,,PIPER,J3C-65,1.0,Reciprocating,Fatal(2),Substantial,Personal,VMC,MANEUVERING,2.0,0.0,0.0,0.0
20001214X43583,07/12/1983,"REMINGTON, VA",United States,,PIPER,J3C-65,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,APPROACH,0.0,2.0,0.0,0.0
20001214X43582,07/12/1983,"CYNTHIANA, KY",United States,,PIPER,PA-32R-300,1.0,Reciprocating,Non-Fatal,Substantial,Business,IMC,CRUISE,0.0,4.0,0.0,0.0
20001214X43571,07/12/1983,"SLEETMUTE, AK",United States,,CESSNA,185,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,TAKEOFF,0.0,0.0,2.0,0.0
20001214X43944,07/11/1983,"DIXIE, WA",United States,,PIPER,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43897,07/11/1983,"ABBOT VILLAGE, ME",United States,,PIPER,J3C-65S,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,TAKEOFF,2.0,0.0,0.0,0.0
20001214X43896,07/11/1983,"FARMINGDALE, NY",United States,,STINSON,108,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,STANDING,2.0,0.0,0.0,0.0
20001214X43868,07/11/1983,"CEDAR RAPIDS, IA",United States,,BEECH,E18S,2.0,Reciprocating,Incident,Minor,Unknown,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43844,07/11/1983,"ISLAMORADA, FL",United States,,PIPER,PA-32R-300,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,CRUISE,0.0,2.0,0.0,0.0
20001214X43813,07/11/1983,"PRINCETON, CA",United States,,GRUMMAN,G-164,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43786,07/11/1983,"LONG BEACH, GA",United States,,CESSNA,150,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,APPROACH,0.0,0.0,0.0,1.0
20001214X43748,07/11/1983,"DELAPLAINE, AR",United States,,WSK PZL Mielec,PZL-M-18,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,2.0,0.0,0.0
20001214X43731,07/11/1983,"WEBB, TX",United States,,BOEING,B75N1,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001214X43671,07/11/1983,"HOLLAND, MI",United States,,CESSNA,172M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43668,07/11/1983,"HIBBING, MN",United States,,CESSNA,150J,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43614,07/11/1983,"HOPEFUL, GA",United States,,PIPER,PA-25-235,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001214X43569,07/11/1983,"NINILCHIK, AK",United States,,PIPER,PA-18,1.0,Reciprocating,Non-Fatal,Destroyed,Business,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001214X43909,07/10/1983,"WESTFIELD, MA",United States,,Bede Aircraft,BD-5B,1.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,APPROACH,1.0,0.0,0.0,0.0
20001214X43881,07/10/1983,"SCOTTSBLUFF, NE",United States,,PIPER,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43851,07/10/1983,"BUNNELL, FL",United States,,BELLANCA,8KCAB,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43847,07/10/1983,"JACKSONVILLE, FL",United States,,PTERODACTYL,ASCENDER,1.0,Reciprocating,Non-Fatal,Minor,Personal,VMC,MANEUVERING,0.0,1.0,0.0,1.0
20001214X43847,07/10/1983,"JACKSONVILLE, FL",United States,,PTERODACTYL,ASCENDER,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,MANEUVERING,0.0,1.0,0.0,1.0
20001214X43792,07/10/1983,"SHINGLE SPRINGS, CA",United States,,CHAMPION,7ECA,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001214X43785,07/10/1983,"AVALON CATALINA, CA",United States,,CESSNA,182,1.0,Reciprocating,Non-Fatal,,Personal,VMC,STANDING,0.0,1.0,0.0,5.0
20001214X43783,07/10/1983,"PORTERVILLE, CA",United States,,MITCHELL,A-10,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,APPROACH,1.0,0.0,0.0,0.0
20001214X43745,07/10/1983,"MANVEL, TX",United States,,PIPER,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001214X43708,07/10/1983,"HOOPER, UT",United States,,CESSNA,188B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001214X43670,07/10/1983,"CHANDLERVILLE, IL",United States,,PIPER,PA 28-180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43666,07/10/1983,"MIDDLE BASS ISL, OH",United States,,PIPER,PA28-140,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,GO-AROUND,0.0,0.0,1.0,2.0
20001214X43664,07/10/1983,"CINCINNATI, OH",United States,,BOEING,B75,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43581,07/10/1983,"SYLVESTER, GA",United States,,CESSNA,172M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,2.0,0.0
20001214X43554,07/10/1983,"EIELSON AFB, AK",United States,,CESSNA,305E,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43553,07/10/1983,"BETTLES, AK",United States,,CURTISS,C-46A,2.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,LANDING,0.0,2.0,0.0,0.0
20001214X43946,07/09/1983,"CONNELL, WA",United States,,CESSNA,150-J,1.0,Reciprocating,Non-Fatal,,Personal,VMC,STANDING,0.0,1.0,0.0,1.0
20001214X43918,07/09/1983,"DURHAMVILLE, NY",United States,,CESSNA,170B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,1.0,1.0
20001214X43880,07/09/1983,"GREENSBURG, KS",United States,,BELLANCA,17-31A,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43812,07/09/1983,"LOVELOCK, NV",United States,,CESSNA,TU206G,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43810,07/09/1983,"ROOSEVELT, AZ",United States,,CESSNA,150G,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CLIMB,0.0,0.0,2.0,0.0
20001214X43673,07/09/1983,"FLYING CLOUD, MN",United States,,VIKING,DRAGONFLY,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43667,07/09/1983,"BERRIEN SPRINGS, MI",United States,,PIPER,PA-22,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43625,07/09/1983,"SUFFOLK, VA",United States,,CESSNA,P206B,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,CRUISE,0.0,0.0,0.0,7.0
20001214X43613,07/09/1983,"HUNTERSVILLE, NC",United States,,EAMES,ACRO SPORT,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001214X43611,07/09/1983,"CHATTANOOGA, TN",United States,,CESSNA,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43610,07/09/1983,"SOMERVILLE, TN",United States,,BENSEN,B8M,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,0.0,0.0,0.0
20001214X43592,07/09/1983,"GADSDEN, AL",United States,,AERONCA,7BCM L-16A,1.0,Reciprocating,Fatal(2),Destroyed,Other Work Use,VMC,MANEUVERING,2.0,0.0,0.0,0.0
20001214X43580,07/09/1983,"ROOPVILLE, GA",United States,,CESSNA,152,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,1.0,0.0,0.0
20001214X43579,07/09/1983,"MCCOMB, MS",United States,,BEECH,N35,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,CRUISE,2.0,0.0,0.0,0.0
20001214X43843,07/08/1983,"VERO BEACH, FL",United States,,GILBERT L. HOUSTON,MONI,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,APPROACH,0.0,1.0,0.0,0.0
20001214X43837,07/08/1983,"LANCASTER, CA",United States,,HILLER,UH 12-E,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43811,07/08/1983,"BOULDER CITY, NV",United States,,GRUMMAN AMERICAN,AA-1B,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43729,07/08/1983,"CEDARVILLE, AR",United States,,Texas Helicopter,OH-13-EM-7A,1.0,Reciprocating,Fatal(1),Destroyed,Other Work Use,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001214X43669,07/08/1983,"LESLIE, MI",United States,,BELLANCA,CITABRIA 7ECA,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43665,07/08/1983,"PEORIA, IL",United States,,CESSNA,152,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001214X43663,07/08/1983,"COLUMBUS, OH",United States,,PIPER,PA-32RT-300T,1.0,Reciprocating,Non-Fatal,Destroyed,Business,VMC,CLIMB,0.0,2.0,0.0,0.0
20001214X43654,07/08/1983,"ANDERSON, IN",United States,,CESSNA,182,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43648,07/08/1983,"MANITOWOC, WI",United States,,GRUMMAN,AA-1,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,CRUISE,1.0,0.0,0.0,0.0
20001214X43609,07/08/1983,"HAZLEHURST, MS",United States,,GRUMMAN,G164A,1.0,Reciprocating,Non-Fatal,Destroyed,Aerial Application,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001214X43578,07/08/1983,"HUNTSVILLE, AL",United States,,HILLER,UH-12B,1.0,Reciprocating,Non-Fatal,Substantial,Other Work Use,VMC,CRUISE,0.0,0.0,0.0,3.0
20001214X43936,07/07/1983,"NORTHVILLE, NY",United States,,CESSNA,182,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001214X43895,07/07/1983,"OLD BRIDGE, NJ",United States,,GRUMMAN,AA-5B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CLIMB,0.0,0.0,1.0,0.0
20001214X43878,07/07/1983,"LEE'S SUMMIT, MO",United States,,CESSNA,177B,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43809,07/07/1983,"CARSON CITY, NV",United States,,CESSNA,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43743,07/07/1983,"LOS LUNAS, NM",United States,,PIPER,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Other Work Use,VMC,TAKEOFF,0.0,2.0,0.0,0.0
20001214X43707,07/07/1983,"HEBER CITY, UT",United States,,CESSNA,150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,IMC,CRUISE,0.0,0.0,1.0,0.0
20001214X43706,07/07/1983,"COLORADO SPRING, CO",United States,,BEECH,C-23,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43565,07/07/1983,"ANCHORAGE, AK",United States,,FAIRCHILD,C-82A,3.0,Reciprocating,Incident,Minor,Business,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43938,07/06/1983,"STOW, MA",United States,,CESSNA,150,1.0,Reciprocating,Non-Fatal,,Personal,VMC,STANDING,0.0,1.0,0.0,2.0
20001214X43877,07/06/1983,"DENVER, IA",United States,,STEEN,SKYBOLT,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,1.0,1.0
20001214X43845,07/06/1983,"LAKE WORTH, FL",United States,,BELL,47G-2,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,1.0,1.0,0.0
20001214X43842,07/06/1983,"MIAMI, FL",United States,,BELL,206B,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,MANEUVERING,0.0,0.0,0.0,4.0
20001214X43807,07/06/1983,"HAWTHORNE, NV",United States,,CESSNA,180A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43806,07/06/1983,"WINSLOW, AZ",United States,,CESSNA,182G,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,5.0
20001214X43607,07/06/1983,"CHARLOTTE, NC",United States,,CESSNA,182L,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43605,07/06/1983,"WEAVER, AL",United States,,PIPER,PA-25-235B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,APPROACH,0.0,0.0,0.0,1.0
20001214X43551,07/06/1983,"DILLINGHAM, AK",United States,,CESSNA,207A,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,TAKEOFF,0.0,0.0,1.0,11.0
20001214X43943,07/05/1983,"SALMON, ID",United States,,CESSNA,180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43939,07/05/1983,"MARSHALL, WA",United States,,VANS-RUPERT,RV-4,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,MANEUVERING,1.0,0.0,1.0,0.0
20001214X43867,07/05/1983,"BREWSTER, KS",United States,,MATTISON,MAC 300,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001214X43742,07/05/1983,"MANDEVILLE, LA",United States,,PIPER,PA28-151,1.0,Reciprocating,Non-Fatal,Substantial,Personal,IMC,CRUISE,0.0,0.0,2.0,0.0
20001214X43738,07/05/1983,"ARCADIA, OK",United States,,CESSNA,150K,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,2.0
20001214X43735,07/05/1983,"RUIDOSO, NM",United States,,PIPER,PA-34-200T,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,5.0
20001214X43728,07/05/1983,"NEWPORT, AR",United States,,GRUMMAN,AA-1B,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,CRUISE,2.0,0.0,0.0,0.0
20001214X43705,07/05/1983,"SALT LAKE CITY, UT",United States,,CESSNA,182C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,1.0,4.0
20001214X43662,07/05/1983,"ST. GEORGE, MN",United States,,TAYLORCRAFT,BC-65,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43660,07/05/1983,"KELLEYS ISLAND, OH",United States,,PIPER,PA-28-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001214X43567,07/05/1983,"MCKINLEY PARK, AK",United States,,CESSNA,172P,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43552,07/05/1983,"ILIAMNA, AK",United States,,de Havilland,DHC-2,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43941,07/04/1983,"TACOMA, WA",United States,,AIRMASS,SUNBURST,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001214X43940,07/04/1983,"HAPPY VALLEY, OR",United States,,AMERICAN AEROLIGHTS,EAGLE XL,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001214X43919,07/04/1983,"NEW PALTZ, NY",United States,,CESSNA,182F,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001214X43917,07/04/1983,"DUANESBURG, NY",United States,,CESSNA,180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001214X43876,07/04/1983,"MOUND VALLEY, KS",United States,,CESSNA,185,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001214X43744,07/04/1983,"OXFORD, AR",United States,,CESSNA,337A,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,2.0
20001214X43741,07/04/1983,"DAYTON, TX",United States,,GRUMMAN,G-164A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,CRUISE,0.0,0.0,0.0,1.0
20001214X43736,07/04/1983,"ALBUQUERQUE, NM",United States,,BEECH,C-23,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,0.0,2.0,0.0,0.0
20001214X43727,07/04/1983,"ODESSA, TX",United States,,TAYLORCRAFT,BCS 12-65,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,MANEUVERING,1.0,1.0,0.0,0.0
20001214X43703,07/04/1983,"SARATOGA, WY",United States,,CESSNA,T21OL,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,2.0
20001214X43656,07/04/1983,"WHEELER, IL",United States,,BELL,47G-4A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,CRUISE,0.0,0.0,0.0,1.0
